is_scraping,car_model_designation_no,classification_no,car_name,car_model_name,youshiki,vin_start,vin_end,model_from,model_to,catalog_name,parts_code
False,15133,0601,EBD-DA64V,DA64V,DA64V,100001,130000,200508,200512,DA64V,74400 84701 84701 84701 84701 84702 84702 84702 84702
False,15133,0601,EBD-DA64V,DA64V,DA64V,240001,600000,200706,no_data,DA64V-3,84701 84701 84702 84702
False,15133,0601,EBD-DA64V,DA64V,DA64V,290001,no_data,200801,no_data,DA64V-4,84701 84701 84702 84702
False,15133,0637,EBD-DA64V,DA64V,DA64V,290001,no_data,200801,no_data,DA64V-4,84701 84701 84701 84701 84702 84702 84702 84702 84710 84720
False,15133,0638,EBD-DA64V,DA64V,DA64V,100001,130000,200508,200512,DA64V,39510 84510
False,15133,0638,EBD-DA64V,DA64V,DA64V,130001,240000,200512,200706,DA64V-2,39510
False,15133,0638,EBD-DA64V,DA64V,DA64V,290001,no_data,200801,no_data,DA64V-4,39510
False,15133,0642,EBD-DA64V,DA64V,DA64V,130001,240000,200512,200706,DA64V-2,39510
False,15133,0661,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,45111 45151 74400 84701 84701 84701 84701 84701 84701 84701 84701 84701 84702 84702 84702 84702 84702 84702 84702 84702 84702 85105
False,15133,0662,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,39510
False,15199,0004,FCタイプ,DA65T,DA65T,100001,999999,200510,no_data,DA65T,27102
False,15199,0006,FCタイプ,DA65T,DA65T,150001,999999,201001,no_data,DA65T-3,34101
False,15199,0006,FCタイプ,DA65T,DA65T,180001,no_data,201204,no_data,DA65T-4,27102
False,15199,0603,FCタイプ,DA65T,DA65T,100001,999999,200510,no_data,DA65T,14190 14300 15100 15110 27101 27102 33920 36740 41601 41602 44101 45910 46510 46510 48510 58511 58611 58800 68001 68002 71711 74100 83410 83440 84920 84920 85105 85106 85180 89101
False,15199,0603,FCタイプ,DA65T,DA65T,130001,150000,200803,no_data,DA65T-2,14300 27101 33920 44101 46510 46510 89101
False,15199,0605,FCタイプ,DA65T,DA65T,150001,999999,201001,no_data,DA65T-3,14190 14300 15100 15110 27101 85180
False,15199,0605,FCタイプ,DA65T,DA65T,180001,no_data,201204,no_data,DA65T-4,14300 27102 85106 89101
False,15199,0606,FCタイプ,DA65T,DA65T,180001,no_data,201204,no_data,DA65T-4,34101
False,15201,0005,EBD-DA63T,DA63T,DA63T,410001,999999,200511,no_data,DA63T-7,13400 14190 14300 15100 15110 33920 34100 35320 35603 35604 36740 39101 46510 46510 55101 55102 55311
False,15201,0005,ヒヨウジユンガス,DA63T,DA63T,560001,999999,200801,no_data,DA63T-8,14190 14300 34100
False,15201,0006,EBD-DA63T,DA63T,DA63T,410001,999999,200511,no_data,DA63T-7,34100
False,15201,0006,ヒヨウジユンガス,DA63T,DA63T,560001,999999,200801,no_data,DA63T-8,34100
False,15201,0013,EBD-DA63T,DA63T,DA63T,410001,999999,200511,no_data,DA63T-7,17700 20002 20002 20002 20002 33920 34100
False,15201,0013,ヒヨウジユンガス,DA63T,DA63T,560001,999999,200801,no_data,DA63T-8,20002 20002 34100
False,15201,0014,EBD-DA63T,DA63T,DA63T,410001,999999,200511,no_data,DA63T-7,34100
False,15201,0014,ヒヨウジユンガス,DA63T,DA63T,560001,999999,200801,no_data,DA63T-8,34100
False,15201,0017,EBD-DA63T,DA63T,DA63T,680001,999999,201001,no_data,DA63T-9,13110 14111 14300 14300 17700 27102 27102 27102 31400 31400 34101 34101 35120 35320 35603 35604 37400 37430 38720 38860 41601 41602 41700 43210 45110 45150 45201 45202 45910 46510 48110 48500 48510 58100 58511 58611 58800 68001 68002 71711 71711 71711 71713 74100 74120 74150 74400 74430 74430 83410 83440 84511 84531 84536 84701 84702 84910 84910 84920 85105 85106 85180 86401 89101 89101 95200 95310 95400
False,15201,0017,EBD-DA63T,DA63T,DA63T,780001,no_data,201204,no_data,DA63T10,18213 35603 35604 37400 45201 45202 84910 84910 84920 85105 85106 86401
False,15201,0018,EBD-DA63T,DA63T,DA63T,680001,999999,201001,no_data,DA63T-9,85180 86401
False,15201,0022,EBD-DA63T,DA63T,DA63T,680001,999999,201001,no_data,DA63T-9,17700 20002 20002 27102 27102 27102 34101 34101 34101 37400 48110 48150 84920
False,15201,0022,EBD-DA63T,DA63T,DA63T,780001,no_data,201204,no_data,DA63T10,37400 84920
False,15201,0605,EBD-DA63T,DA63T,DA63T,410001,999999,200511,no_data,DA63T-7,27101 44101 44102
False,15201,0605,ヒヨウジユンガス,DA63T,DA63T,560001,999999,200801,no_data,DA63T-8,44101 44102
False,15201,0613,EBD-DA63T,DA63T,DA63T,410001,999999,200511,no_data,DA63T-7,20002 20002 20002 20002 27101
False,15201,0613,ヒヨウジユンガス,DA63T,DA63T,560001,999999,200801,no_data,DA63T-8,20002 20002
False,15201,0617,EBD-DA63T,DA63T,DA63T,680001,999999,201001,no_data,DA63T-9,27101 27102 27102 27102 29331 38885 38885 44101 45111 45151 45910 46510
False,15201,0617,EBD-DA63T,DA63T,DA63T,780001,no_data,201204,no_data,DA63T10,27450
False,15201,0620,EBD-DA63T,DA63T,DA63T,680001,999999,201001,no_data,DA63T-9,34101 34101 41601 41602 45111 45151 46510
False,15201,0622,EBD-DA63T,DA63T,DA63T,680001,999999,201001,no_data,DA63T-9,20002 20002 27101 27102 27102 27102 38885
False,15201,0624,EBD-DA63T,DA63T,DA63T,680001,999999,201001,no_data,DA63T-9,34101 34101
False,15626,0001,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,36770 37210 43250 48110 74400 74400 85101 85102 85301 85302 86401 86401 86401 87101 87102 87301 87302
False,15626,0038,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,13110 15100 15100 17700 33920 34101 35100 35100 35120 35120 35300 35300 35320 35320 35603 35604 36770 36770 36780 37430 37990 38880 38880 39101 41601 41601 41602 41602 43252 48110 48150 57600 57600 57700 57700 58100 68001 71711 71711 71711 71711 71711 71711 71741 71811 71811 71811 71811 71811 71811 74100 74120 74400 74400 74411 83940 84510 84701 84702 84730 84730 84740 84740 85180 86401 86401 86401 87180 87360 87380 88180 95200 95230 　
False,15626,0073,2WD,SC25,C25,660001,680000,200712,200811,LANDY-2,10000 13110 13400 14110 14140 14190 14260 14300 15100 15100 15100 15110 15110 17700 17700 18213 18213 20002 31100 31100 31400 33400 33920 33930 33930 34101 34101 35100 35100 35120 35120 35300 35300 35320 35320 35510 35603 35604 36770 36770 36780 37210 37310 37310 37430 37480 37480 37990 37990 38690 38720 38860 38860 38860 38860 38860 38860 38860 38860 38860 38880 38885 41601 41602 41800 43210 43250 43402 43420 44101 44102 44111 45111 45151 45201 45202 45910 46510 48110 48500 55110 55120 55311 55401 55401 55402 55402 56110 57300 57600 57700 58100 68001 68002 68501 68701 68701 69100 71100 71711 71711 71711 71711 71711 71711 71741 71811 71811 71811 71811 71811 71811 74100 74120 74140 74150 74400 74411 74430 74430 74450 74450 83410 83420 83440 83450 83501 83502 83511 83940 83941 83980 84503 84504 84510 84510 84511 84515 84531 84536 84580 84701 84701 84702 84702 84704 84730 84730 84740 84740 84910 84910 84920 84920 85180 86401 86401 86401 87105 87105 87106 87180 87360 87380 88180 88360 89101 89101 95200 95230 95310 95311 95411 　 　
False,15626,0073,2WD,SC25,C25,680001,no_data,200812,no_data,LANDY-3,10000 13110 13400 14190 14260 14260 14261 14261 14310 14310 15100 15100 15110 15110 20002 33920 33930 34101 35100 35510 36740 37990 37990 38860 38880 38880 38885 41800 41800 43250 43420 44101 44102 45910 45910 48110 55110 55120 55401 55402 68001 68001 68001 68501 68701 68701 74120 74450 74450 83980 84510 84515 84703 84703 87106 87380 89101 95200 95411 95411
False,15626,0111,2WD,SC25,C25,660001,680000,200712,200811,LANDY-2,37210 37210 37310 37480 43200 43252 48110 68501 69100 69110 74400 74411 84910 84910 84920 84920 85180 86401 86401 86401 87105 87106 87180 87380 88180
False,15626,0111,2WD,SC25,C25,680001,no_data,200812,no_data,LANDY-3,34101 48110 68501 85180 87106 87380 88180
False,15627,0026,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,14190 33920 33930 38880 38880 41601 41601 41602 41602 44102 74100 89101 　
False,15627,0049,2WD,SC25,C25,660001,680000,200712,200811,LANDY-2,14110 14130 14190 14260 14300 15100 15110 18213 20002 27100 27400 33920 38880 38880 41601 41602 41800 43402 44101 44102 44105 44111 45910 46110 46150 46205 46207 46305 46800 48500 56110 57600 57700 74100 74120 74400 74400 74430 89101
False,15627,0049,2WD,SC25,C25,680001,no_data,200812,no_data,LANDY-3,10000 14140 14260 14260 14260 20002 33920 33920 38880 38880 41800 43402 45910 45910 46207 74100 89101
False,15627,0075,2WD,SC25,C25,660001,680000,200712,200811,LANDY-2,74400
False,15703,0001,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,13110 13400 14110 14140 14190 14250 14300 14630 15100 17700 18213 18213 21000 21000 31100 31400 33400 33910 34100 34100 34100 34100 35120 35120 35120 35320 35320 35320 35650 35670 36780 36780 37190 37310 37430 37480 37990 38720 38880 39101 39101 39101 39101 39101 39101 39510 41601 41602 41800 43200 43200 43210 43210 43250 43250 43252 43420 44101 44102 44111 45111 45151 45201 45202 45810 46111 46151 46510 46860 48110 48110 48110 48110 48150 48150 48150 55101 55102 55311 56110 57300 57611 57611 57711 57711 58260 58270 58280 58600 68001 68002 68003 68004 69100 69100 71711 71711 71711 71721 71741 71741 71742 71811 71811 71811 74100 74100 74120 74150 74400 83401 83402 83410 83430 83440 83460 83501 83502 83510 83540 83980 83980 83980 83980 83980 84511 84531 84536 84541 84541 84546 84546 84570 84570 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84730 84730 84730 84740 84740 84740 84901 85105 85105 85106 85106 85180 85180 85180 85180 85180 85180 86401 86401 86401 86401 86401 86401 87101 87101 87101 87101 87101 87305 87306 87380 87380 87380 87380 87380 89101 95200 95310 95411 　 　
False,15703,0002,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,14110 21000 21000 38880 43210
False,16033,0001,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,13110 13400 15100 34100 36780 36780 37210 39101 44101 44102 46860 48110 69100 84701 84701 84701 84701 84701 84702 84702 84702 84702 84702 85107 85107 85108 85108 85301 85301 85302 85302 86401 86401 86401 86401 87107 87107 87108 87108 87307 87307 87308 87308
False,16033,0002,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,36780 39510 84701 84701 84701 84701 84702 84702 84702 84702 85301 85302
False,16033,0004,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,14300 20002 20002 33910 34100 34100 35120 35120 35320 35320 35500 35650 35670 36780 36780 37210 39101 39101 39510 39970 41601 41602 43210 43210 43210 43210 43250 44101 44102 45201 45202 45810 46510 46860 48110 48110 48150 48510 55101 55102 55311 56110 57300 57611 57711 68001 68002 68501 68701 69100 69100 71711 71711 71711 71711 71711 71711 71711 71711 71722 71741 71811 71811 71811 71811 71811 71811 71811 71811 72110 74400 83900 84580 84701 84701 84701 84701 84701 84701 84701 84701 84702 84702 84702 84702 84702 84702 84702 84702 84730 84740 84910 84910 84920 85105 85106 85107 85108 85180 85301 85302 86401 86401 86401 86401 87105 87106 87107 87108 87180 87305 87306 87307 87308 87380
False,16033,0007,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,13400 18213 21000 31100 33910 34100 36780 38880 44101 44102 44111
False,16033,0008,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,34100 43210 43250 84701 84701 84701 84701 84701 84701 84702 84702 84702 84702 84702 84702 85301 85302
False,16033,0010,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,21000 21000 21000 21000 21000 34100 36780 36780 37210 38880 38880 38880 44101 44101 44102 45201 45202 46510 48110 48150 48150 55101 55102 68001 68001 68001 68002 68002 68002 68501 68701 74100 74100 74100 74100 74100 74140 83401 83401 83402 83402 83501 83501 83502 83502 83980 84511 84511 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 85103 85103 85103 85103 85103 85107 85303 85303 86401 86401 87107 87108 87307 87308
False,16033,0011,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,34100 34100 35120 35120 35120 35120 35320 35320 35320 35320 35500 36780 36780 37210 39101 39510 39970 43210 43210 43250 48110 48150 48150 48150 48150 68501 68701 71741 72110 72110 74100 74100 74100 74100 83900 83900 83900 83900 83900 83900 83900 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 85107 85107 85108 85180 85180 85301 85302 86401 86401 86401 86401 86401 86401 87107 87108 87180 87307 87308 87380 87380
False,16033,0012,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,43252 48110 83900 84701 84701 84702 84702 85107 85108 85180 85301 85302 86401 86401 86401 86401 87107 87108 87180 87307 87308 87380
False,16033,0014,4V,MK21S,MK21S,220001,no_data,201007,no_data,MK21S-3,13900 13900 14190 14250 14300 14300 15100 21000 21000 21000 21000 21000 38880 38880 38880 44101
False,16033,0014,4V,MK21S,MK21S,270001,no_data,201204,no_data,MK21S-4,21000 38880
False,16033,0015,4V,MK21S,MK21S,220001,no_data,201007,no_data,MK21S-3,48150 48150
False,16033,0015,4V,MK21S,MK21S,270001,no_data,201204,no_data,MK21S-4,48110
False,16033,0016,4V,MK21S,MK21S,270001,no_data,201204,no_data,MK21S-4,21000 55101 55102 74400 85107
False,16033,0017,4V,MK21S,MK21S,270001,no_data,201204,no_data,MK21S-4,39510 39510
False,16033,0018,4V,MK21S,MK21S,270001,no_data,201204,no_data,MK21S-4,84701 84702
False,16033,0020,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,21000 31100 33680 34100 34100 38720 38880 56110
False,16033,0601,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,21000 38880 44101 44102
False,16033,0602,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,84701 84702
False,16033,0604,4V,MK21S,MK21S,220001,no_data,201007,no_data,MK21S-3,21000 21000 21000 21000 21000 44101 44102 55101 55102 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 85107
False,16033,0604,4V,MK21S,MK21S,270001,no_data,201204,no_data,MK21S-4,21000 36780 38880 39101 55101 55102 68501 68701 74400 83501 83502 84910 84910 84910 84920 85107 85108 85301 85302 85303 86401 86401 87107 87108 87307 87308
False,16033,0605,4V,MK21S,MK21S,220001,no_data,201007,no_data,MK21S-3,39510 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702
False,16033,0605,4V,MK21S,MK21S,270001,no_data,201204,no_data,MK21S-4,36780 39510 39510 68501 68701 84910 84910 84910 84920 85301 85302 86401 86401 87105 87106 87180 87305 87306 87380
False,16033,0606,4V,MK21S,MK21S,220001,no_data,201007,no_data,MK21S-3,84701 84701 84702 84702 85107
False,16033,0606,4V,MK21S,MK21S,270001,no_data,201204,no_data,MK21S-4,48110 84701 84702 85301 86401 86401 86401 86401 87107 87108 87180 87307 87308 87380
False,16034,0003,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,20002 20002 44101
False,16034,0006,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,13110 13400 13900 13900 14190 14300 15100 17700 21000 33910 38880 39101 44101 48110 48110 　
False,16034,0601,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,14190 84701 84701 84701 84701 84701 84702 84702 84702 84702 84702 85107 85107
False,16034,0606,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,13110 13400 13900 13900 14111 14130 14190 14250 14300 15100 15110 17700 20002 20002 31400 33400 33910 34100 35120 35320 35500 35650 35670 36780 36780 36790 36790 37210 37310 37430 37480 37990 38720 39101 39510 41601 41602 41800 43201 43201 43252 43420 44101 44102 45110 45150 45201 45202 45810 46201 46202 46510 48110 48110 48110 48150 48150 48150 48510 55101 55102 55311 56110 57300 57611 57711 58600 68001 68002 68501 68701 69100 71711 71711 71711 71711 71741 71811 71811 71811 71811 74100 74100 74120 74140 83401 83402 83501 83502 83900 83900 83900 83900 83900 83900 83900 83900 83900 83980 84511 84531 84536 84541 84546 84570 84572 84572 84575 84580 84701 84701 84701 84701 84701 84701 84701 84701 84701 84702 84702 84702 84702 84702 84702 84702 84702 84702 84703 84730 84740 84910 84910 84920 85103 85104 85104 85107 85107 85108 85301 85302 85303 86401 86401 87107 87108 87307 87308 89101 95200 95410 95411 　 　 　 　 　
False,16034,0607,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,14110 20002 20002 39510 44101 44102 74400 84701 84701 84701 84701 84701 84701 84701 84701 84702 84702 84702 84702 84702 84702 84702 84702 85107
False,16034,0612,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,21000 38880
False,16034,0614,4V,MK21S,MK21S,220001,no_data,201007,no_data,MK21S-3,14190 14250 21000 21000 21000 21000 21000
False,16034,0614,4V,MK21S,MK21S,270001,no_data,201204,no_data,MK21S-4,21000
False,16076,0006,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,14190 33920
False,16076,0014,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,33920
False,16113,0001,2.4,TDA4W,TDA4W,100001,no_data,200803,no_data,TDA4W-3,13110 13400 14110 14120 14140 14190 14250 14260 14300 15100 15100 17700 18213 18213 27101 27102 27102 27102 27450 31100 31400 33400 33910 34101 34101 35120 35120 35320 35320 35650 35670 36710 36740 36770 37190 37430 37990 38885 39101 39510 39510 39510 39511 39511 39511 39920 39920 41601 41602 41700 41810 43201 43201 43210 43250 43402 44101 44102 44105 44106 44111 44111 44111 45111 45151 45201 45202 45800 46110 46150 46201 46202 46205 46207 46305 46800 48110 48110 48110 48110 48150 49100 55101 55102 55211 55401 55402 56110 56110 57300 57600 57610 57710 57710 58260 58300 68001 68002 68003 68004 69100 71711 71711 71721 71741 71742 71811 74100 74120 74150 83401 83402 83501 83502 84501 84502 84503 84504 84510 84570 84570 84580 84701 84701 84701 84701 84701 84701 84701 84701 84702 84702 84702 84702 84702 84702 84702 84702 84703 84703 84704 84704 84704 84704 84730 84730 84740 84740 84901 85105 85106 85180 86401 86401 87105 87106 87180 87305 87306 87380 89101 95200 95310 95410 　 　 　
False,16113,0001,2.4,TDA4W,TDA4W,210001,no_data,201002,no_data,TDA4W-4,14110 14260 14300 27450 31400 39920 68001 68002 68003 68004 71721 71742 74100 84701 84702 84704 95310 95410
False,16113,0003,2.4,TDA4W,TDA4W,100001,no_data,200803,no_data,TDA4W-3,17700 21000 21000 24700 24710 34101 34101 38880 39510 56110 87305
False,16113,0004,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,34103 35500 43201 43201 71742 84701 84702 84704 85180 85180 85180 86401 86401 86401 86401 86401 86401 87180 87180 87180 87380 87380 87380
False,16113,0005,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,14190 14250 14300 31400 31400 35120 35320 35500 36770 41601 41602 43210 43210 43402 55211 55401 55402 55402 69100 71711 71721 71722 71811 72111 72112 72121 74100 74100 74100 74150 74150 83401 83402 83501 83502 83940 83940 84701 84701 84701 84701 84701 84702 84702 84702 84702 84702 84704 84910 84910 84920 84920 85105 85106 85180 86401 86401 87105 87180 87380 95200 95410
False,16113,0007,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,56110
False,16113,0008,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,43210 48110 68001 68002 68003 68004 72111 83940 83940 85180 86401 86401 87180 87380
False,16113,0009,2.4,TDA4W,TDA4W,290001,no_data,201407,no_data,TDA4W-7,31400 35120 35320 36770 37430 48110 48150 55101 55102 55401 56110 56110 74100 84701 84701 84702 84702 84704 84704 85180 86401 86401 87180 87380
False,16113,0011,2.4,TDA4W,TDA4W,290001,no_data,201407,no_data,TDA4W-7,56110
False,16113,0012,2.4,TDA4W,TDA4W,290001,no_data,201407,no_data,TDA4W-7,43210 43210 43252 48110 48110 72111 85180 86401 86401 87180 87380
False,16114,0001,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,13110 13400 14110 14110 14120 14120 14130 14130 14140 14190 14250 14260 14300 15100 17700 18213 18213 21000 21000 24700 31100 31400 33400 33910 33930 34100 34103 38880 39510 41601 41602 43201 44105 44106 48110 49100 56110 56110 71711 71741 74100 74120 95200
False,16146,0001,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,14110 14190 14250 14300 15100 17700 31100 33400 33920 34100 34100 35120 35320 35500 35650 35670 36780 37210 37310 37430 37990 38720 38880 41601 41602 41800 43210 43210 43252 43421 44101 44102 45111 45151 45201 45202 45810 46111 46151 46510 46860 48110 48110 48150 55311 56110 57300 57611 57710 58100 58260 58270 58280 58600 58600 68001 68002 68003 68004 69100 71711 71721 71741 71742 71811 74100 74120 74140 74150 74400 83401 83402 83410 83440 83501 83502 83510 83540 83940 83940 83940 83940 83940 83940 83940 83940 84510 84521 84526 84531 84536 84541 84546 84570 84701 84701 84701 84701 84701 84701 84701 84701 84702 84702 84702 84702 84702 84702 84702 84702 84730 84740 84901 85103 85180 85180 85180 85180 85303 86401 86401 87180 87180 87180 87180 87360 87380 87380 87380 87380 89100 95200 95310 95410
False,16146,0002,2WD:VVT,XB32S,XB32S,500001,no_data,201012,no_data,XB32S-2,13110 13400 14110 14140 14190 14250 14300 15100 18213 18213 21000 21000 31100 31400 33400 33920 34100 36780 38720 38880 41601 41602 43210 44101 44102 45810 46860 56100 58100 69100 83401 83402 83410 83440 83510 83540 83940 83940 83940 83940 84510 84701 84701 84701 84701 84702 84702 84702 84702 85103 85180 85180 87180 87180 87380 87380 95410
False,16146,0002,2WD:VVT,XB32S,XB32S,600001,no_data,201107,no_data,XB32S-3,21000 31400 33400 33920 34100 36780 37210 38720 38880 55311 74100 74140 83401 83402 83501 83502 84910 84910 84920
False,16146,0003,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,31100 31100 33920 34101 35120 35320 45201 45202 56100 57300 58100 58270 58280 71711 71721 71722 71741 71742 71811 83940 83940 84701 84701 84702 84702 84920 85180 87180 87380
False,16169,0010,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,17700 21000 34100 34100 38880 39510 44101 44101 44102 44102 45810 56110 74400 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 85107
False,16169,0013,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,35120 35320 36780 71711 71711 71711 71711
False,16169,0014,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,34100 35120 35320 35650 35670 39101 39510 48110 48150 56110 57300 57611 57711 71711 71711 71711 71711 71722 71811 71811 71811 71811 72110 83900 83900 83900 84701 84701 84701 84701 84701 84702 84702 84702 84702 84702 85109 85180 86401 86401 87180 87180 87360 87380
False,16169,0021,4V:EASSN:F,MH23S,MH23S,360001,no_data,201006,no_data,MH23S-2,21000 21000 21000 21000 33680 33680 33680 33680 34102 36780 36780 36780 38720 38880 38880 38880 41601 41602 41800 43210 43210 43250 48510 56110 69100 71711 71711 71711 71711 71711 71741 71811 71811 71811 71811 71811 74400 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 85103 85107
False,16169,0021,TU:2WD,MH23S,MH23S,410001,420000,201205,no_data,MH23S-3,33680 38880
False,16169,0022,4V:EASSN:F,MH23S,MH23S,360001,no_data,201006,no_data,MH23S-2,34100 36780 39510 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 85107
False,16169,0022,TU:2WD,MH23S,MH23S,410001,420000,201205,no_data,MH23S-3,34101 39510
False,16169,0604,4V,MH23S,MH23S,100001,no_data,200806,no_data,MH23S,14190 20002 20002 20002 20002 31100 33910 34100 34100 34100 34100 35120 35320 35650 35670 36780 37430 37990 38720 39101 39510 41601 41602 41800 43210 43210 45810 46510 48110 48150 48510 56110 57300 57611 57611 57711 57711 68001 68002 68003 68004 69100 71711 71711 71711 71711 71741 71741 71742 71811 71811 71811 71811 74400 83401 83402 83900 83900 83900 83900 83900 83900 83900 83900 83900 83900 84511 84521 84526 84531 84536 84541 84546 84570 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84910 84920 85103 85103 85107 85107 85107 85108 86401 86401 86401 87107 87108 87307 87308
False,16169,0604,4V:EASSN:F,MH23S,MH23S,360001,no_data,201006,no_data,MH23S-2,14190 14190 34100 34100 35120 35320 36780 37990 39101 39510 41601 41602 41800 43210 45810 46201 46202 48150 56110 69100 71741 71742 83401 83401 83402 83402 83501 83502 83900 83900 83900 83900 83900 83900 83900 83900 83900 83900 83900 83900 83900 83900 83900 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 85103 85103 85103 85107 85108 86401 86401 86401 87107 87108 87307 87308 89101
False,16169,0604,TU:2WD,MH23S,MH23S,410001,420000,201205,no_data,MH23S-3,34101 36780 39510 48110 83980 84910 84920 86401 86401 87307 87308
False,16169,0608,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,34100 39510 56110 84701 84701 84701 84701 84701 84702 84702 84702 84702 84702
False,16169,0610,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,21000
False,16169,0616,4V:EASSN:F,MH23S,MH23S,360001,no_data,201006,no_data,MH23S-2,34100 34100 38880 38880 38880
False,16169,0616,TU:2WD,MH23S,MH23S,410001,420000,201205,no_data,MH23S-3,34101 38880
False,16169,0619,4V:EASSN:F,MH23S,MH23S,360001,no_data,201006,no_data,MH23S-2,35120 35120 35320 35320 36780 39101 39101 39510 39510 39970 43210 43210 48110 48150 69100 71742 85107 85108 85180 86401 86401 86401 86401 87107 87108 87180 87307 87308 87380
False,16169,0619,TU:2WD,MH23S,MH23S,410001,420000,201205,no_data,MH23S-3,36780 39510 48110 86401 86401 87380
False,16170,0002,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,13900 14190 14300 17700 21000 36780 38880 44101 84701 84701 84701 84701 84702 84702 84702 84702
False,16170,0006,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,34100 34100 38880 39101 43210 48110 48150 48510 56110 56110 57611 57711 84701 84701 84701 84702 84702 84702
False,16170,0602,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,21000 84701 84701 84701 84701 84702 84702 84702 84702
False,16170,0606,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,56110 84701 84701 84701 84702 84702 84702
